sensor_0_fft_amp_1,sensor_0_fft_amp_2,sensor_0_fft_amp_3,sensor_0_ema10_slope,sensor_0_ema30_slope,sensor_1_fft_amp_1,sensor_1_fft_amp_2,sensor_1_fft_amp_3,sensor_1_ema10_slope,sensor_1_ema30_slope,sensor_2_fft_amp_1,sensor_2_fft_amp_2,sensor_2_fft_amp_3,sensor_2_ema10_slope,sensor_2_ema30_slope,sensor_3_fft_amp_1,sensor_3_fft_amp_2,sensor_3_fft_amp_3,sensor_3_ema10_slope,sensor_3_ema30_slope,sensor_4_fft_amp_1,sensor_4_fft_amp_2,sensor_4_fft_amp_3,sensor_4_ema10_slope,sensor_4_ema30_slope,sensor_5_fft_amp_1,sensor_5_fft_amp_2,sensor_5_fft_amp_3,sensor_5_ema10_slope,sensor_5_ema30_slope,sensor_6_fft_amp_1,sensor_6_fft_amp_2,sensor_6_fft_amp_3,sensor_6_ema10_slope,sensor_6_ema30_slope,sensor_7_fft_amp_1,sensor_7_fft_amp_2,sensor_7_fft_amp_3,sensor_7_ema10_slope,sensor_7_ema30_slope,sensor_8_fft_amp_1,sensor_8_fft_amp_2,sensor_8_fft_amp_3,sensor_8_ema10_slope,sensor_8_ema30_slope,sensor_9_fft_amp_1,sensor_9_fft_amp_2,sensor_9_fft_amp_3,sensor_9_ema10_slope,sensor_9_ema30_slope,sensor_10_fft_amp_1,sensor_10_fft_amp_2,sensor_10_fft_amp_3,sensor_10_ema10_slope,sensor_10_ema30_slope,sensor_11_fft_amp_1,sensor_11_fft_amp_2,sensor_11_fft_amp_3,sensor_11_ema10_slope,sensor_11_ema30_slope,sensor_12_fft_amp_1,sensor_12_fft_amp_2,sensor_12_fft_amp_3,sensor_12_ema10_slope,sensor_12_ema30_slope,sensor_13_fft_amp_1,sensor_13_fft_amp_2,sensor_13_fft_amp_3,sensor_13_ema10_slope,sensor_13_ema30_slope,sensor_14_fft_amp_1,sensor_14_fft_amp_2,sensor_14_fft_amp_3,sensor_14_ema10_slope,sensor_14_ema30_slope,sensor_15_fft_amp_1,sensor_15_fft_amp_2,sensor_15_fft_amp_3,sensor_15_ema10_slope,sensor_15_ema30_slope,sensor_16_fft_amp_1,sensor_16_fft_amp_2,sensor_16_fft_amp_3,sensor_16_ema10_slope,sensor_16_ema30_slope,sensor_17_fft_amp_1,sensor_17_fft_amp_2,sensor_17_fft_amp_3,sensor_17_ema10_slope,sensor_17_ema30_slope,sensor_18_fft_amp_1,sensor_18_fft_amp_2,sensor_18_fft_amp_3,sensor_18_ema10_slope,sensor_18_ema30_slope,sensor_19_fft_amp_1,sensor_19_fft_amp_2,sensor_19_fft_amp_3,sensor_19_ema10_slope,sensor_19_ema30_slope,sensor_20_fft_amp_1,sensor_20_fft_amp_2,sensor_20_fft_amp_3,sensor_20_ema10_slope,sensor_20_ema30_slope,sensor_21_fft_amp_1,sensor_21_fft_amp_2,sensor_21_fft_amp_3,sensor_21_ema10_slope,sensor_21_ema30_slope,sensor_22_fft_amp_1,sensor_22_fft_amp_2,sensor_22_fft_amp_3,sensor_22_ema10_slope,sensor_22_ema30_slope,sensor_23_fft_amp_1,sensor_23_fft_amp_2,sensor_23_fft_amp_3,sensor_23_ema10_slope,sensor_23_ema30_slope,engine_id
0.06694353324859756,0.06159608443923928,0.049417298259066454,-3.7952321709159314e-07,1.6103061966417925e-06,0.007841271492718757,0.007613661349026804,0.007181077238006824,4.046875383095923e-07,1.0218392941174554e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.508148020322395,17.643311617968706,15.128094806214067,0.005878504654807098,0.0055577059162008145,432.51998163387066,183.44039283191344,144.7295985387184,0.05255710652522454,0.038037104854144015,783.3918890647756,464.64922907780897,304.18286122816494,0.11743692012753121,0.09892588745786812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.78420287830951,46.01849265305491,28.14626431250257,-0.012142845110417326,-0.010572364317379908,6.520615622173195,3.7487519201560078,2.380489079567067,0.0009338942366657247,0.0007717772566171917,245.10533526788737,174.4518684562838,127.35889228903712,-0.03191263680316656,-0.020637449029893434,0.0,0.0,0.0,0.0,0.0,23.96434466204243,14.013169094613296,10.540723775026933,0.0036120518670952322,0.002812820085484723,71.68771813271094,40.76186142121844,21.51612352594995,-0.010236054478018222,-0.008120301533971868,7.0753149345919075,4.013730288397514,2.335629520064371,0.001078922424238869,0.0009597348697450917,449.4394361069249,234.1289639362711,187.94865398142377,-0.06785571858932207,-0.06389410446931854,2.6023162349185696,1.680491156797347,1.1933210413742912,0.00039806711700244224,0.000320017084911306,0.0,0.0,0.0,0.0,0.0,114.00267700717718,52.528028360040295,48.957647456682004,0.016577090635672635,0.013664271055569818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673812412661967,8.065748963259006,4.629958947895209,-0.0020782415955892227,-0.0018955235329958535,8.396995238282337,5.199535222396408,3.310925086848817,-0.001336975783359819,-0.001175834959927501,1
0.09631522709200761,0.07986144710323985,0.07131800728572768,-1.4837443188530021e-06,-1.0303837677821118e-07,0.011284547954549385,0.009588590785805219,0.009464843300321213,-1.8067921073384867e-07,-4.905950131644264e-07,1.5855198195318396e-12,1.2869543026041976e-12,1.152931055237832e-12,0.0,0.0,6.311676386399773e-12,6.21495761127884e-12,4.611724220951328e-12,0.0,0.0,70.58777486320278,37.509875973020506,23.006060542962906,0.005056556702855965,0.004598742995053795,809.1169680700552,486.23613053538674,331.26523098223566,0.05531208121620743,0.04958318328417397,1308.493915343983,830.0282882629513,531.169793397369,0.09338497326215563,0.08610610022025071,1.6359271465185954e-13,1.5456398304046753e-13,1.4792991530624467e-13,0.0,0.0,0.08778282501274974,0.08185734993172449,0.08040824210005544,9.242535922607874e-06,1.4574086765403937e-05,126.86177604772718,70.14234836652685,46.696613747642715,-0.00856941571034251,-0.007504306830882923,8.15525294245341,4.483908780499693,3.3632399933521997,0.0005625672789079312,0.0004961825443987312,1754.9237936618529,1023.0847027413422,688.7137831945616,0.11645227039507595,0.10048493431270553,1.4363329270136135e-14,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,40.92151149048677,23.554773268962634,16.315867008189986,0.002913613640073197,0.0027151572316570956,109.99510338989082,62.918529866778286,39.796697569220015,-0.007444153470797635,-0.006459375916014513,8.346503400058003,3.8651785866265396,2.868634999660773,0.0005646050764528881,0.00046687750919994397,1165.9076421922296,709.252947315757,429.6920534145197,0.07621065128289371,0.06498696031914399,5.479515166137174,3.0526824752314883,2.2102000192612623,0.0003776427711231497,0.0003343676922534771,1.941028408346426e-16,1.6853020001466484e-16,1.1620907421887076e-16,0.0,0.0,198.9843376847075,103.80064351216537,94.84204637648921,0.013542041338014918,0.012013247395552932,2.5441447553878274e-11,1.8446896883805313e-11,1.4432582379864534e-11,0.0,0.0,1.5855198195318396e-12,1.2869543026041976e-12,1.152931055237832e-12,0.0,0.0,24.377910447767572,15.182319828868378,10.295137545197196,-0.0016934852024870378,-0.001419443583785892,14.044525963683762,8.391483090344602,6.119777936264456,-0.0010278143992266064,-0.0009292133559895904,2
0.05775345211960119,0.056875996153254955,0.055269225434974624,1.1922482666925826e-06,1.9961900360733294e-07,0.00817968433090164,0.00734444181590339,0.00709618535756315,-4.847831561983139e-07,-1.1818006826944376e-06,1.2789769243681803e-12,8.526512829121202e-13,5.400124791776761e-13,0.0,0.0,8.640199666842818e-12,2.1600499167107046e-12,2.0463630789890885e-12,0.0,0.0,33.99063554622922,23.261942431734866,12.227102664388854,0.005593507391437749,0.004853010799121533,432.07165811703925,298.10865567998013,201.6588151214685,0.07739100129241794,0.062868058724391,672.0353250514479,444.76895173498946,262.008185738278,0.11879197015938046,0.09947834416285067,7.105427357601002e-14,6.750155989720952e-14,6.394884621840902e-14,0.0,0.0,0.0371390142506425,0.03576665440541879,0.035186368813202265,5.02166936801429e-07,-3.065541547741302e-07,49.67556399604546,33.54776967499001,22.394600901970364,-0.008737861596567507,-0.006561697782081495,2.1888543788092814,1.79825319113164,1.3001214573127169,0.00031721643862397996,0.00018885872075126607,3054.0503436364406,1916.7022048691115,1338.8369807237277,0.5032094382708137,0.3965815375170322,9.769962616701378e-15,7.993605777301127e-15,6.217248937900877e-15,0.0,0.0,18.384566471020502,12.36536694469126,8.207407921357014,0.003437327818162478,0.002978331517578838,46.17231776408927,25.168934689941445,17.713574481675202,-0.007557988905356619,-0.006206485084508691,1.8995593491981284,1.4621104434968444,1.1636626964675036,0.00033324635774992315,0.0003013746202003091,2597.0419793865535,1552.3209494217074,1075.6919487980367,0.41840296327887505,0.33024979533502513,3.0888905329653715,1.4757071235837511,1.1724239897352333,0.00046623047752701347,0.0003548251308164907,5.898059818321144e-16,2.498001805406602e-16,2.220446049250313e-16,0.0,0.0,103.44190671403881,68.84715091276088,44.391940262335325,0.01919832455574268,0.017000845249326917,2.2737367544323206e-11,1.000444171950221e-11,1.000444171950221e-11,0.0,0.0,1.2789769243681803e-12,8.526512829121202e-13,5.400124791776761e-13,0.0,0.0,12.623919303484417,6.9077208938523835,4.963691280992345,-0.0020256020705306343,-0.0015992103408312987,8.500188873645726,3.715008215962083,3.3076364373656126,-0.0012026909985710422,-0.0008440775684755563,3
0.07052137781334243,0.06129188617889993,0.051262034382502986,-3.6906521730186967e-06,-7.119121931632852e-06,0.008670732054806644,0.008086618759413315,0.007337480936364613,2.47044909429301e-07,-3.610763514312383e-07,0.0,0.0,0.0,0.0,0.0,5.935338426280122e-12,2.6741469921339205e-12,2.223583147803953e-12,0.0,0.0,27.865581540012695,22.713053871276227,13.644740192830847,0.0041671345756676345,0.003004122124728143,400.35195856504384,233.81890288874177,231.4229656936315,0.05816690762617187,0.04710508393298847,546.7652498546779,403.5940920864675,324.52692630459035,0.08622440274579753,0.06896933760736587,9.27396629106269e-14,8.685871671109189e-14,8.356709350418501e-14,0.0,0.0,0.010000000000041588,0.01000000000003242,0.010000000000012693,7.909845535460003e-07,6.133665718660584e-07,55.076579458918616,30.700756192157055,28.036667262221105,-0.00802520853159794,-0.006583060775678006,1.3099329848666394,1.2942826747103393,1.0887293822023403,0.00018926288763887735,0.00014651229258274927,3336.9628729516758,2093.1228117771507,1436.6665631900544,0.4908380664780939,0.3901496990446616,0.0,0.0,0.0,0.0,0.0,19.625001271595437,8.280077853051877,7.39800471468125,0.00276746620500551,0.0023461864761622764,41.92062245101826,26.66185692462296,17.90513812695982,-0.0061404839002840855,-0.005010243455704273,1.321705524045262,1.2727008561949729,0.9848761070531838,0.00018236082175223327,0.0001269287339452317,2780.6548076006175,1776.5842816398565,1221.6439144349702,0.414076708813941,0.3305539547492969,2.5586923269843864,1.3552923555509258,1.0292347867498532,0.00037559981598455234,0.00030391828386260267,1.8113215412231817e-16,3.0237404295673415e-17,2.2707339844992165e-17,0.0,0.0,118.1831978164495,73.52289907628504,52.748720935764354,0.01734073640974164,0.013201420368380528,1.0696587968535682e-11,8.894332591215812e-12,6.672900578020156e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94025549636986,7.852491451411696,5.0120819353457655,-0.0018565737120605657,-0.0016706706865398926,6.860007277348532,3.672485785053054,2.8303519930925347,-0.0010239107094531593,-0.0008726217435443719,4
0.08162255739666205,0.0740434113365476,0.06613643682770166,-1.479164429328018e-06,-4.0742724827008825e-06,0.010592163988328147,0.010397821181265674,0.009303450741226174,4.5473747104725773e-08,-1.398856791877459e-07,2.2737367544323206e-12,1.4779288903810084e-12,7.958078640513122e-13,0.0,0.0,5.9117155615240335e-12,4.547473508864641e-12,4.547473508864641e-12,0.0,0.0,60.66807709097821,38.8950523481046,26.081277421093393,0.004806938672329154,0.004395573188972216,800.7030379609191,480.8470991549915,318.3115580322791,0.06129708960495973,0.052979352092807255,1208.8938860268336,715.0218995486473,453.01594137136743,0.09940321869940809,0.08925583808735296,5.400124791776761e-13,1.7053025658242404e-13,1.4210854715202004e-13,0.0,0.0,0.12593567045733237,0.09524302626620283,0.07639818347219984,8.587792157206438e-06,7.480560699424546e-06,113.55261308326043,62.53447735040117,37.91299992334474,-0.008725256783980145,-0.0075007470661296585,6.386891220812731,3.48362183188802,3.118348712372365,0.0005027823474042551,0.0004495044943561862,2795.6423662320485,1723.7314216539435,1188.994217350782,0.21655835428872608,0.18672200288276192,2.4868995751603507e-14,2.1316282072803006e-14,1.0658141036401503e-14,0.0,0.0,36.05094096996763,21.84415710815097,14.87409761732061,0.002877960604882289,0.002507495002094563,95.0726496253334,52.62973420191647,33.36229470748537,-0.007454778689739665,-0.006431023942676785,6.920200897307009,4.1487031935260275,2.3857433983790854,0.0005023954246651007,0.00042741495985902075,2187.5757322889476,1305.134256537954,916.9001663089708,0.16531660699525702,0.13925261203400854,4.562529447570724,2.7896748823775837,1.93011082310222,0.0003395115725087536,0.00028288425753743757,1.0269562977782698e-15,2.220446049250313e-16,1.942890293094024e-16,0.0,0.0,207.21778949265953,107.31965078435658,77.15066044693572,0.014654556449150393,0.01159853270328131,4.3655745685100555e-11,2.9103830456733704e-11,2.1827872842550278e-11,0.0,0.0,2.2737367544323206e-12,1.4779288903810084e-12,7.958078640513122e-13,0.0,0.0,21.832068236181456,11.406095826082865,8.407515203653775,-0.0017482201410378324,-0.001503494360695838,13.524787953919802,8.04460611568772,5.1699632500325565,-0.001065972005064257,-0.0009654233273532693,5
0.06700557089059166,0.06346911138282363,0.0627833510141683,-7.173617381289089e-07,2.0461196923330445e-06,0.008673254192703412,0.008209455382094206,0.007962362567316568,-2.898044088484891e-07,-7.082549544388732e-07,1.0203265452087649e-12,5.542461600201184e-13,3.408224607315974e-13,0.0,0.0,2.7265796858527794e-12,1.8139138581489156e-12,1.7987336683834106e-12,0.0,0.0,30.66842314162333,20.911134775439596,12.891632728948155,0.0053488522296163115,0.004406105245848237,335.1278323448499,252.10439530040944,156.66669766719858,0.06305759201535083,0.06149214676940928,587.0401167421446,395.22449333035337,197.57509848001106,0.0952969242549787,0.07495839021742691,1.4121721239065238e-13,8.150183993640249e-14,7.822730598035178e-14,0.0,0.0,8.431564070547238e-14,8.3784100878609e-14,5.542461600201183e-14,0.0,0.0,59.93345341485082,33.02675183138353,20.01083963409315,-0.008507375412940126,-0.006589370339750173,5.219200027040468,2.8918501814789894,2.0220385582918583,0.0008243149637867426,0.0007072050224467809,247.48373896210404,218.64038352278195,125.6854946217128,-0.037709603813294953,-0.024200474735986202,7.100467931908279e-15,3.3549029081689844e-15,3.309388642585809e-15,0.0,0.0,20.752019499941508,11.09411837632191,5.450353790280753,0.0031250284658234885,0.00262265670795327,46.865633287877316,29.543752135538334,19.903787748638322,-0.008113124838158712,-0.007290799534601953,4.877815994098137,2.677842894687555,2.0313293029310073,0.0008023093294433478,0.0006928132729773767,389.6680182271389,183.0744816467969,160.11082766350043,-0.050213610029806094,-0.032672165682383486,2.283015016807491,1.2238282285621438,0.7737669177133354,0.00034783583241824187,0.00031001262955521116,1.9374690257327892e-16,1.8943960547562635e-16,1.6548892077029573e-16,0.0,0.0,91.3022604104644,45.326309105119016,38.869614662824375,0.011049686037068122,0.007376331602867575,1.8139138581489154e-11,7.270879162274078e-12,7.094350848257514e-12,0.0,0.0,1.0203265452087649e-12,5.542461600201184e-13,3.408224607315974e-13,0.0,0.0,10.94058289333988,5.605487517109833,3.432258370940386,-0.00186572282821889,-0.0017710338603216201,6.8770760488885205,4.607638358610585,2.475384466884098,-0.0011486020566672196,-0.0009904491455181403,6
0.10765015661830929,0.0771288811228976,0.07330367089834215,2.9938715736065924e-06,2.97028435759951e-06,0.016026225838407616,0.013109716358754863,0.010416889545095936,-2.3184513878264123e-07,-5.598395705257739e-07,7.948714900769327e-13,4.547473508864641e-13,3.9370180727386255e-13,0.0,0.0,5.408134627898426e-12,4.72442168728635e-12,3.179485960307731e-12,0.0,0.0,54.52311886241067,31.766547517592137,23.10171455184991,0.004372715247342848,0.003629218098230245,643.5607126923127,330.0926908439361,182.48459670083074,0.04826853324021449,0.03944793963710259,1117.366704730327,601.6892273309517,472.91112280926126,0.09938651236107693,0.09095734452636552,1.1368683772161603e-13,1.1368683772161603e-13,9.900827799093933e-14,0.0,0.0,0.06233334792459313,0.057819580147723475,0.052981641317102965,3.4155034154714348e-06,2.9320313004848434e-06,117.59953515932378,60.55782660730637,40.3323246781997,-0.009663592506543967,-0.008762156990215287,9.085524320122644,4.585795766091962,3.8545109165760874,0.0007732922253178984,0.0007088325792208704,336.5365008632605,185.7849866304977,159.0027400192092,0.02762178039512432,0.023604118654498973,1.8454772215962306e-14,1.269172942225346e-14,1.2419867032452074e-14,0.0,0.0,34.288462805257396,18.02876897833283,15.303659199154918,0.002988713850127082,0.0026438265373407276,98.67679214444527,55.30665709928956,38.86022782643678,-0.0080925343938698,-0.0069528389707136104,8.59057119824518,5.240447411543946,3.1553733671905593,0.0007322565992532044,0.0006533247054165643,120.4583505126365,114.10182205060275,106.49970362340395,0.0024197805803039094,0.009667167235228986,4.51407641874814,2.2768932352409053,1.7636007249576588,0.0003613068281834502,0.000314180187994152,3.881208447641273e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,195.4079813949689,98.04470698324373,59.41095040743253,0.016529596161210105,0.01612753710395224,2.9103830456733704e-11,2.5435887682461848e-11,1.4551915228366852e-11,0.0,0.0,7.948714900769327e-13,4.547473508864641e-13,3.9370180727386255e-13,0.0,0.0,21.05126609390713,13.904230644760986,5.308593914000599,-0.0017811632505353673,-0.0015656571772010995,12.343878273235763,6.80867672445785,4.49820490527468,-0.0010648358627793945,-0.0009450467892862509,7
0.06452914576558491,0.05362456974821299,0.05198948300963446,1.138462903385597e-05,1.467018249611732e-05,0.007413161049688932,0.006807637660584334,0.00676824840049405,8.100690868983784e-07,1.5085812839967081e-06,1.6137450732610798e-13,1.0762234554140795e-13,4.6259055935585187e-14,0.0,0.0,1.0400820406670176e-12,6.997842176986644e-13,3.2317340383065925e-13,0.0,0.0,24.074117536350265,13.443610020694154,13.007978817296165,0.0048140499814885536,0.0028299627652598742,233.74908961298522,157.2567434090812,150.16263905694558,0.06512681179128214,0.06270240709506693,405.98474024915305,194.01445780755685,189.5055612417124,0.09707502169841559,0.07925543231946094,3.25025637708443e-14,2.1868256803083264e-14,1.0099168869708102e-14,0.0,0.0,1.5982117335214898e-13,6.50051275416886e-14,4.373651360616653e-14,0.0,0.0,47.523871584864516,29.398410136935592,18.13495617400579,-0.008805587488579656,-0.004779658412665918,3.661843538027789,1.767890933693545,1.3039999946520235,0.0009060512964995159,0.0007779825701547197,96.55983064620416,93.7709831263227,91.43831371922825,0.017740917236056766,0.004007485125410022,4.0628204713555375e-15,2.733532100385408e-15,2.521476676970437e-15,0.0,0.0,14.124652420252493,8.540639947621717,4.289154402367641,0.003835235614045216,0.003688997986113478,37.33562631378117,21.44365171380727,12.833599159664809,-0.00909361230133874,-0.00722005493043229,3.235608932519376,1.809215789308944,1.566440952619332,0.0007980110850636501,0.0006646509450413127,102.83098055646538,74.98643861052946,72.54838548168044,-0.010392048334916144,-0.006486807843169855,1.8361435595334925,1.0020316350858296,0.5930855389603075,0.00037859492946017067,0.00022726436763285284,6.348156986493027e-17,4.2711439068522e-17,1.9724939198648636e-17,0.0,0.0,54.23922310810944,38.43466773085244,35.07189397437428,0.015219208313888722,0.012970681363355292,4.16032816266807e-12,2.7991368707946577e-12,1.292693615322637e-12,0.0,0.0,1.6137450732610798e-13,1.0762234554140795e-13,4.6259055935585187e-14,0.0,0.0,8.602977064127648,5.513582173539431,3.436284946282149,-0.0022359753113495675,-0.001968672601068221,4.913724138470401,2.777909198535479,2.199865234606626,-0.0012265021517824848,-0.0011219782331057771,8
0.05970719875197892,0.058808684529315265,0.05879714617656365,-2.3371777008966597e-07,-1.2674039184540935e-06,0.010082922759385495,0.009672331811266156,0.007655740569304986,-3.720799355912077e-07,-8.38097306818397e-07,5.96078516209929e-13,5.844784444717816e-13,5.074333413606982e-13,0.0,0.0,6.137089766709411e-12,3.033656613724858e-12,2.6719014604424302e-12,0.0,0.0,38.497359382048245,23.206618608242096,20.333800300487056,0.005479590418787869,0.0044835591844331136,484.33734127335606,249.96360114027172,243.04331963931315,0.06787255276078732,0.05855487662094874,701.5532334085945,528.0708420020379,262.4814472877848,0.0971984523883354,0.08008313370684222,9.589202760483455e-14,8.39096881847664e-14,7.30598055589727e-14,0.0,0.0,0.08348628660774592,0.07971056815972442,0.07598658261175548,3.206967192987433e-06,9.618234010212581e-07,46.37266704039031,36.54835302145682,27.822798319574375,-0.006796286487125569,-0.005196198435002135,3.079084251832435,2.779735772974154,2.4808288359911685,0.00040948149294508666,0.00035125729291078195,3896.2988870525896,2398.241733620668,1636.4193293800884,0.506393886336433,0.40617752118319733,6.659168583669067e-15,5.082033625239598e-15,3.97600050170071e-15,0.0,0.0,19.77812456426852,13.714188508136608,8.498407083748354,0.0028968221789767356,0.002492465962950446,48.520104775496684,32.687416592791685,26.928398501947317,-0.007186304465576242,-0.005792173181989011,3.787182944169425,3.125202790537522,1.919019553812022,0.0004343502695989179,0.00037242472658790713,3216.423119373453,1965.497715775897,1439.9923099252608,0.42000858063811697,0.33472021025777576,2.616287719008476,1.7592585457660581,1.5484714934392,0.0003689172320320311,0.0002947273497625492,3.5342266934880005e-16,3.1133553693896795e-16,2.417296933031852e-16,0.0,0.0,133.55569765147263,76.34105663943095,71.29881780404116,0.019126311923838894,0.016552647505954476,2.7275954518708498e-11,1.6237866923542342e-11,1.3110018364982456e-11,0.0,0.0,5.96078516209929e-13,5.844784444717816e-13,5.074333413606982e-13,0.0,0.0,12.99500673607282,7.601374749007107,6.124644581638888,-0.0017752802186553982,-0.0014829502575867378,8.759372584000237,5.309660706092616,3.5640423242526635,-0.0013128112190253411,-0.0012404630711316405,9
0.06572511137829029,0.06482495115951659,0.061433966738917205,1.7568080098677262e-08,1.5428964333576528e-06,0.011885263833921482,0.010331989159885912,0.008951613672237756,-1.078141667096621e-06,-1.3613212569594097e-06,6.813244532545308e-13,6.789379549633421e-13,5.020801174261659e-13,0.0,0.0,5.431503639706737e-12,4.016640939409327e-12,3.0965868437787395e-12,0.0,0.0,60.9431065825295,28.22265088260808,18.22215260967308,0.006401975253069722,0.005634502930348507,519.3235609712883,317.5239910919258,244.77782441405617,0.054317203873598785,0.04077719940356144,950.3342269694103,507.17038289902433,365.37701407141617,0.11278232235108977,0.10325501673588429,1.021532698737872e-13,8.516555665681635e-14,8.486724437041777e-14,0.0,0.0,0.09889432934626631,0.07030520724316434,0.06915563771525376,9.136421692473778e-06,7.710963441200262e-06,93.51830670855085,51.96714194501039,35.454465134989846,-0.010512244316009651,-0.00895869963975122,5.573916586041126,2.934247370076968,2.375464792733811,0.0006499615310973277,0.0005761558846899874,1729.9245820247493,1014.8612695269459,719.2142268940413,0.1989449650511529,0.16989658877478098,1.0645694582102044e-14,1.060840554630222e-14,5.757454225642826e-15,0.0,0.0,30.121632227209698,18.74345733817692,9.600951143298479,0.0035876032563047786,0.003253399064722752,81.55138485322351,45.365008158438364,28.55918877408112,-0.009409700056184743,-0.008354799606942588,5.165210476340197,3.675889126731497,2.1746417544446843,0.0006575303290246097,0.0005781757103372144,1256.3538101189638,745.0579989507951,476.73175201175303,0.136179778737284,0.11407311470142825,3.7106766159835494,2.0354991264351887,1.3799145382109876,0.00041198378095319896,0.0003408033451093593,2.4515630733699506e-16,1.6633897784534444e-16,1.657563366609722e-16,0.0,0.0,165.49838194011582,74.26102232910618,56.28682060092922,0.01787788890668817,0.015911643389231546,1.6066563757637308e-11,1.5690742252613713e-11,1.3311802338095991e-11,0.0,0.0,6.813244532545308e-13,6.789379549633421e-13,5.020801174261659e-13,0.0,0.0,19.680993905994548,9.22906756624636,6.95374961545791,-0.002050548898182409,-0.0017450572064395492,10.693450420782193,6.097856232933963,4.129161137426211,-0.0012689714627174059,-0.0012234093716406926,10
